a,1.0,2.0,3.0,4.0,5.0,6.0
b,2.0,3.0,4.0,5.0,6.0,7.0
c,12.0,23.0,12.0,12.0,7.0,2.0
,*,*,*,*,*,*
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID,P Values,a,b,c,R Values,a,b,c
null1866,3.98205262,3.076843466,1.002726833,3.372831322,1.708889895,2.170942677,ENSPEMG00000017355,17354,,0.29490942913232676,0.29490942913232676,0.491347022443993,,-0.5158043354777799,-0.5158043354777799,0.3538734156667025
null1867,10.30006842,11.06477306,11.08085393,12.92993106,10.00475651,8.851269428,ENSPEMG00000014819,14818,,0.5151405834478133,0.5151405834478133,0.26222860952523475,,-0.33586920223823985,-0.33586920223823985,0.546149195315033
null1868,19.68739624,20.44114256,20.30473681,15.91541707,16.32681586,25.17425718,ENSPEMG00000008430,8429,,0.7473432872063955,0.7473432872063955,0.6252988328392701,,0.17007772240018953,0.17007772240018953,-0.255350741454612
Rexo1,11.22300135,11.61474041,13.12681024,12.37971737,12.94738901,10.47606059,ENSPEMG00000021711,21710,,0.9625980393241241,0.9625980393241241,0.7490461444747771,,-0.02493981125644701,-0.02493981125644701,0.16890890636015293
Gm10260,38.43143807,36.20301258,31.27786805,22.69824322,15.09758747,54.60249763,ENSPEMG00000001322,1322,,0.9475185592251066,0.9475185592251066,0.7172279000437672,,0.03500192120353246,0.03500192120353246,-0.19083120458565947
null1869,9.020271415,4.560754768,5.112801917,7.670297067,4.019018501,5.347434685,ENSPEMG00000019862,19861,,0.33919340382840696,0.33919340382840696,0.9907776148629589,,-0.4766309333768612,-0.4766309333768612,0.006148334231165911
Prkar1b,0.713247213,0.173046384,0.190802715,0.462555175,0.235954022,0.223536426,ENSPEMG00000023868,23867,,0.31586724468194677,0.31586724468194677,0.9640324859636036,,-0.4970128305568777,-0.4970128305568777,-0.023982940871855707
Dhrs4,19.35536816,19.60261722,15.55050052,17.30411129,17.78863542,18.49977063,ENSPEMG00000016506,16505,,0.5844404017500748,0.5844404017500748,0.6136281794901147,,-0.2847345674837615,-0.2847345674837615,0.26369309658961254
Glb1l,12.72009867,17.45020023,13.69660261,11.60441883,20.80122885,11.35597957,ENSPEMG00000017889,17888,,0.9756410289594025,0.9756410289594025,0.6319728132299249,,0.016240741922287943,0.016240741922287943,0.25059720577571565
Zfp354c,1.67978471,1.939099967,2.921188967,1.553301413,3.734929491,1.193299617,ENSPEMG00000014426,14425,,0.8682564810502496,0.8682564810502496,0.9733790976419577,,0.08805660862575793,0.08805660862575793,-0.017749132085052466
null1870,23.03325611,15.43152257,14.22379983,20.21542595,16.07728276,14.06597933,ENSPEMG00000012810,12809,,0.26635788517566544,0.26635788517566544,0.7956367830651075,,-0.542238074252226,-0.542238074252226,0.13710116240957382
Tmem200b,2.959426247,3.051538797,3.257843395,2.306238616,4.637632133,2.286297093,ENSPEMG00000012688,12687,,0.9589139508048032,0.9589139508048032,0.9924256160698901,,0.027397554569030036,0.027397554569030036,-0.0050496322065692045
null1871,15.39868354,26.96281579,29.27621753,27.55040391,27.66829397,15.24010608,ENSPEMG00000024109,24108,,0.9950560311795638,0.9950560311795638,0.38016618972494265,,-0.003295991149020794,-0.003295991149020794,0.4420076674952282
Pkp4,30.73205627,36.20717979,35.02027736,36.85081055,38.43671416,26.22454709,ENSPEMG00000015348,15347,,0.7567039953792575,0.7567039953792575,0.31499485748816713,,-0.1636584848022093,-0.1636584848022093,0.49778561307979874
Sh3glb2,18.46766706,19.81749449,16.96090348,19.24223631,15.03022512,19.25400397,ENSPEMG00000018190,18189,,0.6465875835972821,0.6465875835972821,0.482327232128232,,-0.2402295100252613,-0.2402295100252613,0.36076676284988696
Rasd1,0.204308896,0.19276814,0.242912143,0.299698833,0.140809949,0.157945029,ENSPEMG00000018614,18613,,0.5574524297639021,0.5574524297639021,0.5270547592598628,,-0.30443697652252233,-0.30443697652252233,0.3269463526429127
Ccdc93,13.3387245,9.923444544,11.71282033,12.80802372,12.27930924,9.209043944,ENSPEMG00000013504,13503,,0.42362710252232894,0.42362710252232894,0.9514918934984904,,-0.40666643685612147,-0.40666643685612147,0.03235002269237952
null1872,11.92911838,13.66712648,11.85142899,10.19907729,7.40258552,16.74112577,ENSPEMG00000009626,9625,,0.9081659499051592,0.9081659499051592,0.9151387767853173,,0.06129948024248949,0.06129948024248949,-0.05663470054189068
Hs2st1,12.18610305,14.23289002,15.06000206,9.32514194,20.24363232,11.6087663,ENSPEMG00000020842,20841,,0.8005715279941055,0.8005715279941055,0.9355536536325609,,0.1337498663155679,0.1337498663155679,-0.042990716082702246
null1873,2.586040693,3.045113208,1.86675874,0.989954533,0.946848206,4.363096773,ENSPEMG00000014829,14828,,0.8955749333361598,0.8955749333361598,0.8153198985157694,,0.06972972520286569,0.06972972520286569,-0.12375180030465777
null1874,3.08497258,3.354719313,2.208045415,2.316147268,0.505415119,4.457346745,ENSPEMG00000019502,19501,,0.9050757257767171,0.9050757257767171,0.9864587890342527,,-0.06336766628247587,-0.06336766628247587,0.009027719229344922
Serpinh1,1207.610668,1777.330515,1838.965525,1246.629447,1713.598231,1751.358139,ENSPEMG00000022342,22341,,0.47736401925664684,0.47736401925664684,0.9736390574630155,,0.3645767000725123,0.3645767000725123,-0.01757577145528255
Spag9,14.40096317,13.69336811,14.63925332,15.20173756,16.74593211,10.52729931,ENSPEMG00000021999,21998,,0.6343479174721123,0.6343479174721123,0.6257646552088535,,-0.24890846483272278,-0.24890846483272278,0.2550185619386889
Hmbs,19.49073955,12.81636841,11.18450456,16.5174019,10.56439726,13.45017843,ENSPEMG00000002365,2364,,0.3162365402198516,0.3162365402198516,0.8780633540608546,,-0.49668593674877304,-0.49668593674877304,0.08147135488327002
Arnt2,0.762458576,0.429198249,0.343594929,0.737519371,0.491847105,0.192548945,ENSPEMG00000024032,24031,,0.2654477768232316,0.2654477768232316,0.5683412266905332,,-0.5430980730948609,-0.5430980730948609,0.2964574347809738
Taldo1,150.2388306,132.2314316,147.3425851,147.6326581,111.6349019,153.3149255,ENSPEMG00000016776,16775,,0.7687794460567621,0.7687794460567621,0.7974498676714378,,-0.15539791202806782,-0.15539791202806782,-0.13586949538794024
Idua,7.833781242,9.139343424,8.354123759,8.36154203,10.70629416,6.222471115,ENSPEMG00000023139,23138,,0.8192599529879002,0.8192599529879002,0.4843077805852339,,-0.12108513230733248,-0.12108513230733248,0.35924978793309453
Kmt2b,4.871012487,5.567253334,5.534661894,5.366403936,6.285179114,4.296743661,ENSPEMG00000016643,16642,,0.8952141381207643,0.8952141381207643,0.5039256824988403,,-0.06997143467316641,-0.06997143467316641,0.3443237541766318
null1875,575.8031982,469.9319073,281.7934882,337.3896479,152.2995047,647.1286227,ENSPEMG00000016626,16625,,0.7704019555717865,0.7704019555717865,0.9035624763602336,,-0.15428966695679436,-0.15428966695679436,-0.0643806321197608
Polr2f,194.6183818,148.7392931,179.1361186,152.1248698,113.803372,217.1431004,ENSPEMG00000008322,8321,,0.9582982831798421,0.9582982831798421,0.5134052973477529,,-0.02780831262368788,-0.02780831262368788,-0.3371738014009541
null1876,75.03029642,55.0345875,59.67884403,71.26781169,45.77320835,62.16536501,ENSPEMG00000012580,12579,,0.42870388473072124,0.42870388473072124,0.996671066683698,,-0.4026192384920405,-0.4026192384920405,0.002219292521065161
Col9a3,15.0987931,53.4074429,41.6667766,16.83230844,49.41636307,39.46835708,ENSPEMG00000019951,19950,,0.5929686366550113,0.5929686366550113,0.7657148498951176,,0.27855919685565067,0.27855919685565067,0.1574922355987376
Tpd52l2,37.91728335,37.70384232,37.14529809,34.00892581,38.24320706,39.45735524,ENSPEMG00000011842,11841,,0.7330390158262274,0.7330390158262274,0.5176482150169482,,0.17991524466928766,0.17991524466928766,-0.33398622091219554
3-Sep,0.579274512,0.171270111,0.323732877,0.312698651,0.295563962,0.358411856,ENSPEMG00000009916,9915,,0.5670701279540561,0.5670701279540561,0.4441303981942767,,-0.2973867664237708,-0.2973867664237708,-0.3904160892581284
null1877,66.5391369,65.88415892,57.87085543,71.42343445,62.02095555,53.86978029,ENSPEMG00000013668,13667,,0.29502122850167173,0.29502122850167173,0.23230504032919524,,-0.5157027917591069,-0.5157027917591069,0.5752486902173729
Hoxc6,0.143732894,0.364635286,0.166749097,0.313288308,0.243583657,0.087519587,ENSPEMG00000017520,17519,,0.6320878824208295,0.6320878824208295,0.08250417735536637,,-0.25051535448458595,-0.25051535448458595,0.7552796266557338
Gemin4,25.08811741,22.34582063,24.19001906,23.35949085,25.39480219,22.48334889,ENSPEMG00000023233,23232,,0.7124012027573428,0.7124012027573428,0.6495966603746449,,-0.19417283684632028,-0.19417283684632028,-0.23810174972608805
Sgcb,45.7910061,39.36847667,42.97607973,42.31026754,42.20904824,42.11236227,ENSPEMG00000024200,24199,,0.5992635886182645,0.5992635886182645,0.4216437871240538,,-0.27401572992911244,-0.27401572992911244,-0.4082518649118345
Sema3f,16.4099494,9.164386808,7.460171877,15.35469394,8.471506596,6.348778586,ENSPEMG00000010018,10017,,0.250013419834379,0.250013419834379,0.6334782550014169,,-0.5578617093997694,-0.5578617093997694,0.2495266339369488
Glg1,32.15288795,38.2896468,39.49733389,35.42956186,45.04527312,29.2119365,ENSPEMG00000007698,7697,,0.9787077357275621,0.9787077357275621,0.6242876047604984,,0.01419579643026836,0.01419579643026836,0.2560720593007507
Tbx3,0.831791542,0.035673014,0.077061414,0.595478603,0.027360699,0.047398001,ENSPEMG00000007253,7252,,0.29080239396982044,0.29080239396982044,0.8955502499324097,,-0.5195447438271057,-0.5195447438271057,0.06974626122646001
Ech1,531.3645805,407.4791347,356.9060507,456.8802351,370.6332579,414.4029006,ENSPEMG00000016875,16874,,0.3133446003238924,0.3133446003238924,0.8809406287549745,,-0.49924961934950157,-0.49924961934950157,0.07954065788780673
null1878,32.38413826,32.18125502,24.84550649,16.91241652,7.946098669,49.86492798,ENSPEMG00000013674,13673,,0.9625283863884853,0.9625283863884853,0.778898485865241,,0.024986275501239608,0.024986275501239608,-0.14849242884569747
null1879,0.49677981,0.853736917,0.22412835,0.611263282,0.400158111,0.441133284,ENSPEMG00000019448,19447,,0.5443650501362818,0.5443650501362818,0.1433525290792228,,-0.3140847013792769,-0.3140847013792769,0.6724618269834862
Slc19a3,0.086451088,0.891418897,0.485061416,0.216615818,0.752766914,0.427105426,ENSPEMG00000021706,21705,,0.7365389266858452,0.7365389266858452,0.5049035118076591,,0.1775049926381672,0.1775049926381672,0.3435843989563296
Fgf7,415.757613,455.1051151,144.9601852,398.3154474,395.8062099,175.0087453,ENSPEMG00000017886,17885,,0.37191595104261427,0.37191595104261427,0.25312793895736657,,-0.44886930925489416,-0.44886930925489416,0.5548545382478298
null1880,17.10924424,14.09781988,15.83969695,14.69619438,22.08002714,9.827054675,ENSPEMG00000005437,5436,,0.7314317635926669,0.7314317635926669,0.9055295535024177,,-0.18102281893700187,-0.18102281893700187,0.06306390054364613
Dglucy,4.630935059,7.382153937,1.824178154,5.478073243,6.132087986,1.650553339,ENSPEMG00000016463,16462,,0.5049071745596995,0.5049071745596995,0.1709130741193956,,-0.34358163028154975,-0.34358163028154975,0.6401794905280842
Gramd3,2.652522785,2.089299454,2.211209281,2.551697931,2.655321305,1.63004515,ENSPEMG00000000293,293,,0.4232520838233877,0.4232520838233877,0.7263442944362376,,-0.40696603218629024,-0.40696603218629024,0.18453169138550585
Chmp2b,51.92173941,44.48323505,44.46302156,47.71749191,44.39273236,46.23030554,ENSPEMG00000021780,21779,,0.35735275951811446,0.35735275951811446,0.8719836874287651,,-0.4611128832592221,-0.4611128832592221,-0.08555293773354486
Opn3,1.356403697,0.225220926,0.553423147,1.064282504,0.449127316,0.293261496,ENSPEMG00000018829,18828,,0.32691266398295216,0.32691266398295216,0.9930749389316182,,-0.4872954357209182,-0.4872954357209182,-0.004616740179767487
null1881,11.402175,11.6637592,9.590318494,8.017039549,3.354727087,16.65195375,ENSPEMG00000012394,12393,,0.9954260487831978,0.9954260487831978,0.8585969806713151,,-0.0030493102623284085,-0.0030493102623284085,-0.0945504330475826
Sdcbp,170.600756,138.5470387,133.9348601,139.9405684,147.6438789,146.5534917,ENSPEMG00000020043,20042,,0.4868493296919483,0.4868493296919483,0.6907233349144801,,-0.3573058976349421,-0.3573058976349421,-0.20923795919148444
null1882,0.11022401,0.580902042,0.226763893,0.130200248,0.542400999,0.211415024,ENSPEMG00000018666,18665,,0.8867732061841312,0.8867732061841312,0.4553328691811813,,0.07562872049290323,0.07562872049290323,0.3816399142399969
null1883,14.49414236,14.90753394,11.59223843,7.457994201,4.245487003,22.75754097,ENSPEMG00000000024,24,,0.9356466776962974,0.9356466776962974,0.7723875719557428,,0.04292858537600919,0.04292858537600919,-0.15293393177279124
null1884,1.402734988,1.168804289,1.21834246,1.151895232,1.839053968,0.759354838,ENSPEMG00000016426,16425,,0.7156264205792103,0.7156264205792103,0.8674994481440405,,-0.19193945090242873,-0.19193945090242873,0.08856526415453114
Hist1h2bb,1.253791597,1.186642736,0.826360695,0.804902242,1.197550331,1.161755269,ENSPEMG00000009515,9514,,0.8216408699070583,0.8216408699070583,0.9433079931745325,,-0.11947455338024375,-0.11947455338024375,-0.037812692742967655
Loxl2,14.98906541,35.87594891,35.02997853,14.37449806,37.27291419,31.03540427,ENSPEMG00000016856,16855,,0.5341878578482583,0.5341878578482583,0.9582061410812671,,0.3216320728483677,0.3216320728483677,0.02786978833388183
Sox6,2.087126227,2.961541425,5.039074711,1.739794044,5.979639908,2.116941753,ENSPEMG00000017746,17745,,0.7350335406987447,0.7350335406987447,0.8735976408670716,,0.1785414304495954,0.1785414304495954,-0.08446913616863005
Bcl11b,0.450310265,0.076748138,0.100742004,0.25277256,0.10791869,0.150694433,ENSPEMG00000009858,9857,,0.34505980530786123,0.34505980530786123,0.8662148126457146,,-0.47158599240492416,-0.47158599240492416,-0.08942852528797929
null1885,13.09515668,13.04613066,9.247369685,4.577012008,3.001859497,21.23430463,ENSPEMG00000007836,7835,,0.9290010421877731,0.9290010421877731,0.7373304699613049,,0.04736806564898982,0.04736806564898982,-0.17696018390803228
Izumo4,2.279492165,2.941488409,3.97511802,2.57451458,3.141644318,3.196035891,ENSPEMG00000022820,22819,,0.5021945746839959,0.5021945746839959,0.7638172075522026,,0.3456337264780844,0.3456337264780844,-0.15878978042766417
Chil1,288.5224482,301.2884807,231.5700632,309.2549609,259.2230374,234.5357736,ENSPEMG00000010614,10613,,0.308378655256742,0.308378655256742,0.1701697398580495,,-0.5036724307274818,-0.5036724307274818,0.6410199405375042
null1886,6.463153238,5.159473373,5.192239217,6.033710224,7.218305003,3.287998501,ENSPEMG00000022421,22420,,0.49888119479563087,0.49888119479563087,0.687893160173597,,-0.34814481209192016,-0.34814481209192016,0.21121198411394365
Rpn2,127.6218426,148.255416,159.7254145,143.4533806,153.2099216,136.0832055,ENSPEMG00000019406,19405,,0.7217654771182362,0.7217654771182362,0.6984226983116897,,0.18769376669889654,0.18769376669889654,0.20387627671263536
null1887,8.038331322,7.327244758,5.971965461,3.4076243,2.06234622,12.19177905,ENSPEMG00000006336,6335,,0.9464628104245755,0.9464628104245755,0.6984960674794819,,0.0357066346052593,0.0357066346052593,-0.20382524323101367
null1888,266.063802,215.005251,211.0747697,204.4587909,131.7065854,293.8454411,ENSPEMG00000018048,18047,,0.8325183751829758,0.8325183751829758,0.7340364585113274,,-0.11212428666061036,-0.11212428666061036,-0.17922812603133512
Ercc1,38.87856284,30.71171188,32.89860633,33.24045591,24.5470616,38.7057594,ENSPEMG00000000638,638,,0.7190125479504916,0.7190125479504916,0.6893299455244252,,-0.18959677584451945,-0.18959677584451945,-0.21020962326734552
Trmt10a,2.430727262,2.540879365,2.441128895,2.40717038,2.923227987,2.065852458,ENSPEMG00000011113,11112,,0.7944634993812769,0.7944634993812769,0.6119243775157224,,-0.13789842477061637,-0.13789842477061637,0.26491427166452697
Irf2bpl,22.45929309,25.88914541,23.00963163,22.82402206,30.11744137,18.20316001,ENSPEMG00000008312,8311,,0.8236483209075781,0.8236483209075781,0.509313564937044,,-0.11811709545047422,-0.11811709545047422,0.34025513965803195
null1889,589.611865,600.1307146,627.424597,672.9773745,564.0962889,551.6480906,ENSPEMG00000014998,14997,,0.5572391875523022,0.5572391875523022,0.39147778050367854,,-0.30459366792545683,-0.30459366792545683,0.43268300182787023
Dpp10,0.047213069,0.486825822,0.449872039,0.111539279,0.52274396,0.301856559,ENSPEMG00000000215,215,,0.5966352886062858,0.5966352886062858,0.7879391636551115,,0.2759112404202282,0.2759112404202282,0.1423350930025712
null1890,3.228240798,3.522455278,3.745184722,2.04284189,2.228880677,5.159936026,ENSPEMG00000021505,21504,,0.7155569200657614,0.7155569200657614,0.6039363584141999,,0.19198755729812195,0.19198755729812195,-0.2706510001533335
Pdgfrl,5.129698666,2.349407638,10.10924839,3.671236545,1.747522586,8.905547067,ENSPEMG00000000506,506,,0.756312616914534,0.756312616914534,0.40838495885063686,,0.16392659668492282,0.16392659668492282,-0.41891515456649564
Prkrip1,37.79592379,33.17798659,38.10742891,30.86453855,28.48077086,43.87112407,ENSPEMG00000010360,10359,,0.8714444089822164,0.8714444089822164,0.457006791802472,,0.08591511885028214,0.08591511885028214,-0.3803344802759543
Coa6,19.5391147,17.00911624,20.86358612,14.52509889,12.88714143,25.34047419,ENSPEMG00000011207,11206,,0.8187829219448581,0.8187829219448581,0.4805214242593122,,0.12140789789113743,0.12140789789113743,-0.36215156288377376
Exoc3l,0.141949224,0.099385281,0.11954534,0.085390108,0.200962379,0.067226057,ENSPEMG00000015025,15024,,0.8280441874707022,0.8280441874707022,0.9034601056141105,,-0.1151461013320989,-0.1151461013320989,-0.06444916364027331
Atp9a,2.581121336,2.237863502,1.380238594,2.272321379,2.624769474,1.121783986,ENSPEMG00000022700,22699,,0.37956962963646496,0.37956962963646496,0.45603140332858405,,-0.44250207510432504,-0.44250207510432504,0.38109496706479706
Pla2r1,0.1196107,0.202576927,0.242133428,0.225241926,0.18736234,0.132996611,ENSPEMG00000015985,15984,,0.9928610415364151,0.9928610415364151,0.4225647591123579,,0.004759341577532439,0.004759341577532439,0.4075153503312219
Gprc5c,8.321137321,22.53618795,18.56654021,8.894777959,23.25072363,15.7874913,ENSPEMG00000009688,9687,,0.6395814988625789,0.6395814988625789,0.7465093970213929,,0.2451926131192679,0.2451926131192679,0.1706502666680447
