atf4,120.4407851,93.88109067,104.4019996,622.5634676,565.7069481,647.5238973,
trib3,8.132534372,8.944704667,8.291022066,205.0354602,191.5652193,219.5402592,
chac1,4.012047779,4.326194321,3.577579626,110.6624766,101.1297729,102.2490118,
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID,P Values,atf4,trib3,chac1,R Values,atf4,trib3,chac1
Nat9,63.37448815,75.52034468,73.73787819,56.23040798,60.15691392,93.15356064,ENSPEMG00000014151,14150,,0.9854830409258052,0.9654098571511024,0.895872863619165,,0.00967827490092349,0.0230641849479441,-0.06953013734627339
Ctgf,1187.560236,1793.81255,1601.115843,1194.851777,1967.154646,1559.601456,ENSPEMG00000023835,23834,,0.9855796050042073,0.9257662468180182,0.9408043107054999,,0.009613892858081303,0.04952967065710136,0.03948431168669643
Oplah,6.043590216,6.066095196,5.551572175,5.46964253,6.382956866,5.926535002,ENSPEMG00000013701,13700,,0.9859406174487169,0.9551634137483509,0.9717747189576226,,0.009373196200551956,0.029899967771953938,0.018819075667865514
Frg1,35.62232399,31.7889742,29.37180246,34.21700791,25.94151786,34.96518682,ENSPEMG00000000650,650,,0.9860881088707112,0.9709824171275632,0.9207112340406209,,0.009274860036709492,-0.019347469325998873,-0.0529085465231261
null1611,0.93878322,1.411671008,1.270630949,1.55942129,1.804552942,0.500175551,ENSPEMG00000008272,8271,,0.9862134563240834,0.9660070803284571,0.8379888619350483,,0.009191287943253856,0.022665827893311286,0.10843239302794255
null1612,8.188516635,8.10564993,9.410249492,7.232915572,11.86779183,7.503965405,ENSPEMG00000006648,6647,,0.986311695414699,0.9544678957821253,0.9124843931998736,,0.009125789722238958,0.0303640677987147,0.05841016477502714
Gtf2e2,35.29979866,38.53196766,34.4447646,32.69932716,37.75530518,38.23442974,ENSPEMG00000010946,10945,,0.9867216940385232,0.9405855599149194,0.9790475150741705,,0.008852435216477522,0.03963037410338466,-0.013969231933255583
Map3k3,19.46085784,18.8806502,19.16260496,17.97333457,27.1765567,14.67020808,ENSPEMG00000013883,13882,,0.9868517394332647,0.9637919580195689,0.8793234231247926,,0.008765731558396161,0.024143385738215895,0.08062575415050371
Acan,128.3225354,264.7787057,330.1035914,151.393067,351.9860967,254.4507326,ENSPEMG00000018677,18676,,0.987077451274413,0.9352279120541169,0.9553648988555858,,0.008615245631958236,0.04320828127773654,0.029765524713581175
null1613,29.74341922,29.52107279,31.25317677,32.06773609,28.07437775,30.00161019,ENSPEMG00000016038,16037,,0.9873038272080161,0.9776696961265904,0.9988303663953435,,0.00846431733572416,-0.014887969229811056,-0.0007797558944730634
Arhgap19,0.448887332,0.389460657,0.368077123,0.467606976,0.497851391,0.273992877,ENSPEMG00000014758,14757,,0.9875085699919606,0.9973894484440927,0.8646293047516668,,0.008327812523458544,0.0017403694610649834,0.0904941548369676
Mzt2,116.4112279,96.1795406,112.16048,104.9793749,82.18997496,129.6510711,ENSPEMG00000001020,1020,,0.9879875584467843,0.9788812983196393,0.8741508378239236,,0.008008465577847568,-0.014080064902878053,-0.08409769962135485
null1614,3.311016203,1.62574859,3.649154345,1.862419957,2.805584069,3.780172913,ENSPEMG00000008763,8762,,0.9881817079519734,0.9990424614092862,0.9071596989097481,,0.007879024406070217,-0.0006383591471869343,-0.06197287249432204
Rrm1,23.7483305,27.58573988,30.96517069,28.308706,30.39382741,24.83234518,ENSPEMG00000012123,12122,,0.9882652231217306,0.9576846475233328,0.8846635180524205,,0.00782334419402858,0.02821772434441336,0.07704342323328656
null1615,1014.843824,945.3429748,1108.391427,983.0629963,657.9566528,1326.434931,ENSPEMG00000021500,21499,,0.9883190446468765,0.9917165547931606,0.8801145308120276,,0.0077874609911015025,-0.00552235294182124,-0.08009492100751464
Slc5a10,0.021794766,0.199761169,0.035398721,0.042907832,0.095758751,0.127732686,ENSPEMG00000009615,9614,,0.9883292733600376,0.9397163207846495,0.9889194358456816,,0.007780641435787203,0.040210791857656136,0.007387177143248533
Smoc1,0.574781039,0.542313496,0.314844463,0.579104739,0.594209725,0.302635544,ENSPEMG00000020096,20095,,0.9884752516680901,0.9952171941775334,0.8845926729326474,,0.007683316745264679,0.0031885480207952677,0.07709093550516263
null1616,5.591616877,8.623845526,8.405934773,7.342334363,9.034258678,6.847048866,ENSPEMG00000010158,10157,,0.9885486984339983,0.9360767662914605,0.8935028243708716,,0.007634349362334314,0.04264133381478513,0.07111801666418761
Anpep,10.70130629,6.144031565,8.11369633,12.44129649,5.969963775,6.125646308,ENSPEMG00000016532,16531,,0.9887424576810457,0.9562324305625672,0.967433196606253,,0.0075051691286001365,-0.029186667291477758,0.021714615253644487
Fat2,0.043595419,0.092758782,0.107896386,0.047511515,0.155971025,0.063045423,ENSPEMG00000010255,10254,,0.9888041411456182,0.9401052541815617,0.9127589129638164,,0.007464044515105531,0.039951085711763076,0.05822652704120479
Atrnl1,3.473050971,1.252030468,1.999160856,2.804738559,2.775631934,1.270828526,ENSPEMG00000013781,13780,,0.9892688007146928,0.9704214941510214,0.9399332898068907,,0.007154254916481084,-0.019721560733652,0.04006591242916627
Fbln1,86.97533943,23.55700363,25.69640446,88.26425614,22.79761001,20.49766174,ENSPEMG00000022785,22784,,0.9893286353344849,0.9554708827998584,0.9733319770729973,,0.007114363139521657,-0.029694806243868416,0.017780555714668467
Ruvbl2,52.77917495,50.79604159,52.56469139,52.95055787,45.46745046,55.96756007,ENSPEMG00000013376,13375,,0.9893487840237751,0.9781809311686528,0.8921115726950639,,0.007100930001370659,-0.01454707202495481,-0.07205029511534217
null1617,10.10168559,10.69400537,13.56445066,10.2761687,11.89851566,12.3019209,ENSPEMG00000024252,24251,,0.9897569051286037,0.9642584849844081,0.9760304407751336,,0.006828836063972832,0.023832188692027897,-0.015981066642037925
Krtcap3,1.344340818,1.253047332,1.282935478,1.076596516,1.041158778,1.675303904,ENSPEMG00000012386,12385,,0.9899509864158017,0.9958568617040038,0.8637912295687807,,0.006699442618780027,0.0027620992215260376,-0.09105751386083838
null1618,0.974318148,0.992240923,1.28942197,0.745951655,0.047564675,2.16295105,ENSPEMG00000017766,17765,,0.9903808184486718,0.999284305243728,0.8736580661774632,,0.006412875610665447,0.0004771298737213936,-0.08442856327840587
Evl,7.816764719,7.47434569,5.676857501,7.647813431,6.024565241,7.078101544,ENSPEMG00000002255,2254,,0.9904487047865841,0.9787271918296849,0.9813217436470352,,0.006367616203870847,-0.01418282308351131,-0.012452814598719917
null1619,1105.848502,1091.390955,1194.207982,1093.997262,875.7115229,1350.861863,ENSPEMG00000012064,12063,,0.9907688336104025,0.993786262570444,0.8791509690011716,,0.006154188621055323,-0.004142515315489648,-0.08074147690366079
Ttc33,8.722375561,7.940024055,7.920661433,8.456403677,10.2669526,6.467788714,ENSPEMG00000011701,11700,,0.9909486687598911,0.9855906448497671,0.8731684129326236,,0.006034294068395452,0.009606532281246694,0.08475735157661518
Itga9,1.441178928,0.309590796,0.520164545,1.123090159,0.606821207,0.487903177,ENSPEMG00000009918,9917,,0.991344987765012,0.952435460067935,0.9917297758139382,,0.005770072192406606,-0.03172033207031158,0.005513538659594711
Fen1,6.256280616,7.565328026,9.529471387,6.955412424,8.093933063,8.425665844,ENSPEMG00000009788,9787,,0.9917232550753057,0.9581127096228167,0.989602079386767,,0.005517885950940882,0.027932124499290473,-0.006932058111877484
Mlst8,8.497470217,8.478574231,9.848928682,7.559536021,10.86745847,8.863459065,ENSPEMG00000014255,14254,,0.9917483102807584,0.9564366893680654,0.9629064806610103,,0.00550118197359005,0.02905037919717437,0.02473405677335181
Mkrn2os,1.193304926,0.60316015,0.760057782,1.070997778,0.740184534,0.710580449,ENSPEMG00000012076,12075,,0.9917672063260671,0.9499764315222952,0.9938369476179347,,0.005488584229677754,-0.03336142256738332,0.004108724708685008
Esr2,0.154872959,0.029572852,0.065214659,0.118572912,0.045363922,0.073346639,ENSPEMG00000012465,12464,,0.9917966662051468,0.9473973223953283,0.9697619524894164,,0.005468943720744482,-0.03508284512880278,-0.020161430101692135
null1620,2.005118508,0.601661616,0.723707193,0.563931509,0.377563073,2.08574758,ENSPEMG00000014897,14896,,0.991890359449568,0.9777088119336045,0.871634184472696,,0.005406479710796663,-0.01486188625392365,-0.08578766244394925
Ltbp1,27.55990189,25.04934836,27.54706607,32.53584769,33.52824008,16.57457919,ENSPEMG00000020317,20316,,0.9921019874573146,0.9984230129854592,0.8586416639959358,,0.005265390354939947,0.0010513250636983162,0.09452037554229858
Mettl24,0.170333244,0.18295301,0.21901665,0.09431403,0.14032238,0.317632258,ENSPEMG00000018932,18931,,0.992792897531157,0.979958563980255,0.8772829638240685,,0.004804771953284048,0.013361752533031956,-0.08199511393199055
null1621,0.616959541,0.294519672,0.695872301,0.582006236,0.067767731,0.82177672,ENSPEMG00000019386,19385,,0.9930257461907369,0.9698186324411285,0.888661102435492,,0.004649536044352809,-0.020123628130141125,-0.07436300395304846
Hexa,111.4175799,87.28263863,81.21948154,101.7044677,79.7167326,94.41880733,ENSPEMG00000014942,14941,,0.9930794935786533,0.9533932596083329,0.953337187510083,,0.004613703683732397,-0.031081168802081446,-0.031118586391300763
null1622,535.3731237,684.5443935,558.602911,488.6970901,483.4627346,775.4731441,ENSPEMG00000000277,277,,0.9930887042602505,0.9725878929201417,0.8988486334903796,,0.004607563098798173,0.018276773113655276,-0.06753692831143243
Eef1e1,38.26606425,38.65145034,47.13303879,31.25520489,36.73416746,54.13002513,ENSPEMG00000018182,18181,,0.9932241843981376,0.9808005674531688,0.8839171436257269,,0.004517241126713867,0.012800320801115539,-0.07754399678022306
Npr3,47.15917983,69.86270956,84.31544992,52.48065153,92.50142262,63.8820767,ENSPEMG00000010364,10363,,0.9932902777676285,0.9443961556641416,0.9377995985462593,,0.0044731779899995355,0.037086232217824026,0.04149074282120714
Tmem151b,0.144014036,0.076152048,0.119951468,0.103595153,0.165488051,0.082631692,ENSPEMG00000020728,20727,,0.9935750129000089,0.996890545592537,0.9377736785768387,,0.004283350929009777,-0.002072972574311799,0.04150805261174273
Mad1l1,7.715680684,6.960721855,8.889144618,7.065533454,6.617292188,9.461996864,ENSPEMG00000015158,15157,,0.9936100294978775,0.9955070041739246,0.8766802572441303,,0.004260006104451153,-0.0029953395088376245,-0.08239965154600415
Setd7,5.386453525,3.93502632,6.897299948,3.157498401,11.54061338,3.079451884,ENSPEMG00000014852,14851,,0.9936528783823694,0.9694245846224926,0.9196638416290716,,0.004231439666511322,0.020386434498005535,0.05360879440273192
Mrpl28,55.39475258,45.43684507,58.4885821,47.84651983,40.45280151,66.76507002,ENSPEMG00000019054,19053,,0.993685615292017,0.9843582062401856,0.8658374972099095,,0.004209614671313311,-0.010428240524006316,-0.08968210264270965
null1623,53.35517899,48.08022898,45.3796105,43.90536098,30.22127527,66.89802355,ENSPEMG00000005613,5612,,0.9940318100538995,0.9869362060711904,0.8662290123302079,,0.003978814293554511,-0.008709416167021145,-0.08941898252189295
Eml4,3.894385725,6.007743169,7.61983262,4.312666212,9.283250496,4.923325203,ENSPEMG00000014979,14978,,0.9942479765877144,0.9488396254484156,0.9212065052674367,,0.003834701071196961,0.03412015709411813,0.05257744463518392
null1624,18.13025094,15.25949138,19.37712197,19.5216443,21.70619396,12.81699849,ENSPEMG00000019256,19255,,0.994423352937649,0.9992324401758006,0.8801977286294553,,0.0037177818371724736,-0.0005117065941287469,0.08003909792942326
Col11a2,3.759019692,25.57128032,24.2535708,5.413060308,32.53758047,19.985269,ENSPEMG00000016918,16917,,0.9946098579767177,0.9360468694781382,0.9592123738911965,,0.0035934434827039063,0.04266130134730242,0.027198457480716243
null1625,8.121301449,16.00056665,15.27962171,9.999796077,19.53240673,11.86537174,ENSPEMG00000020854,20853,,0.9949342037556858,0.9385451844834436,0.9204627571010556,,0.0033772103358560984,0.04099283864156336,0.053074664293564375
Ppp6r1,35.19001024,33.32808991,31.85017121,35.46345199,33.73040235,31.35139808,ENSPEMG00000009931,9930,,0.9950917258811969,0.9716142470771005,0.9170236963704322,,0.0032721944246104084,-0.018926095039217855,0.05537413355651907
Noxo1,0.017350536,0.019878416,0.093934907,0.03415838,0.015246465,0.073953721,ENSPEMG00000018859,18858,,0.9953280344556039,0.9962831762843156,0.9266871476822749,,0.003114653768086867,0.0024778875484721408,-0.048914245675810514
Nfib,19.81473795,26.75770537,23.17510686,26.9781805,26.803819,17.67170151,ENSPEMG00000015036,15035,,0.9956659989926925,0.9714981447060744,0.8519692918041759,,0.0028893420452338336,0.019003524468519495,0.09901067644837158
null1626,2.720249938,2.065637354,1.541228281,1.619079078,0.194564967,3.909808472,ENSPEMG00000020480,20479,,0.9956759852704611,0.983457346797127,0.8668889032817603,,0.0028826844712699917,-0.01102888263923213,-0.08897552701494471
Melk,2.870714104,4.783062207,4.006967129,2.584082041,4.680552685,4.61103354,ENSPEMG00000015387,15386,,0.9957159517823626,0.9381023911615639,0.9926015195127174,,0.0028560399106299095,0.041288534673760285,-0.004932360323302382
null1627,14.90890127,13.81194761,8.747453876,15.04438859,12.00395555,10.45175419,ENSPEMG00000008653,8652,,0.9957701125088324,0.9788973549990798,0.9455190949063029,,0.0028199324688306937,-0.014069358328971965,0.03633659571523709
null1628,1181.363594,1117.147923,1240.799778,1054.079431,727.1138711,1620.405484,ENSPEMG00000001128,1128,,0.9957755161678173,0.9898112554006516,0.8654532072587923,,0.0028163300008972048,-0.006792600868468557,-0.0899403792189924
Atp6v0a2,20.73986723,18.83626227,20.81229228,21.27431893,21.95473882,17.71664258,ENSPEMG00000016304,16303,,0.9958289767926604,0.9899170492890639,0.8867788001321125,,0.002780689305205697,-0.0067220683888739585,0.07562496974213129
Dync1li2,27.19700451,23.10417589,26.04030202,29.00143388,25.87643737,21.74463487,ENSPEMG00000005990,5989,,0.9959769582265775,0.9648820812107898,0.9146281534313528,,0.0026820342798477004,-0.023416225718189576,0.056976218144081464
null1629,228.9717718,126.249813,131.7076828,220.1264364,125.2693455,131.6026217,ENSPEMG00000017235,17234,,0.9962762275036139,0.9466956118718954,0.9941002036368531,,0.002482520097436783,-0.03555123637428195,0.003933217857990348
Nova1,0.136174387,0.069339671,0.081915676,0.163832464,0.026591275,0.080613924,ENSPEMG00000006503,6502,,0.9964291288238286,0.9482331573504773,0.9847820122819877,,0.002380585281187675,-0.03452494602149176,-0.010145673259238222
Cntrl,0.633323392,1.039457293,1.05574531,0.985871576,0.986207481,0.806691217,ENSPEMG00000022435,22434,,0.9966453119565506,0.9574835801846856,0.903444360810246,,0.002236462424385577,0.028351876562836997,0.06445970396463306
Slc38a7,10.15879971,11.76204472,9.428437063,7.67190039,16.20059487,8.963591831,ENSPEMG00000007495,7494,,0.9967131310763664,0.956110888543063,0.923921106755787,,0.002191249456237984,0.02926776458027429,0.05076286523872742
Nap1l4,54.66084536,47.61810957,48.7794961,48.28027964,48.05712547,53.58317641,ENSPEMG00000008380,8379,,0.996802719791876,0.9675965886733993,0.8787371317496633,,0.0021315233668647016,-0.021605636079989388,-0.08101918506995087
null1630,0.276319507,0.474866649,0.254316518,0.027199812,0.655588848,0.397495714,ENSPEMG00000010980,10979,,0.9968475981587656,0.947984500353424,0.9819507280460408,,0.0021016043215701316,0.03469091613712529,0.012033428796475232
Slc25a23,1.208593048,0.531966891,0.325314634,1.182970331,0.540014701,0.312868916,ENSPEMG00000021021,21020,,0.9969700998296751,0.9553708961948678,0.9602009642656374,,0.0020199361940922422,-0.0297615229423544,0.026538921070393295
Mrpl51,52.54040371,40.5820044,47.50436747,40.42901751,40.63118987,56.75800984,ENSPEMG00000008667,8666,,0.9971313044728759,0.9791331992631744,0.8587937344872701,,0.0019124660163809537,-0.013912098037047183,-0.09441808230528659
Tkt,164.8220762,123.1854367,130.4670627,161.4457071,115.9966043,134.4343091,ENSPEMG00000013830,13829,,0.9973851543093348,0.9425547798094731,0.9714183759647989,,0.0017432322262555186,-0.03831556359537894,-0.019056722894958994
Slc35f2,0.768949157,0.297331052,0.249783058,0.463615639,0.430758704,0.3994472,ENSPEMG00000002299,2298,,0.9976677597102825,0.9576861440174463,0.9759430739274411,,0.0015548281127389582,-0.028216725886687204,-0.01603932614062964
Myd88,21.85486406,22.53335362,20.14924233,24.46849616,21.89641234,18.57044297,ENSPEMG00000019905,19904,,0.9977010799213336,0.9887936819500216,0.8812417135191178,,0.0015326145857675333,-0.007471017701023097,0.07933865997096945
Vangl1,4.102815686,3.515132086,4.131036509,3.692593622,5.213078506,3.171428851,ENSPEMG00000009815,9814,,0.9979596796956407,0.9857994361411156,0.9068666137555832,,0.0013602143751213214,0.009467325425506712,0.06216901830876534
Sdha,50.31522038,43.23664597,48.92015298,46.61218896,46.77558524,48.50922908,ENSPEMG00000018520,18519,,0.9979732507590127,0.9603797938521967,0.9205603671316153,,0.0013511669829119471,-0.026419617696114367,-0.05300940734217138
Mrpl53,40.33398451,40.71749047,43.70068862,35.03370213,29.78082392,56.11623023,ENSPEMG00000008725,8724,,0.9980626514072783,0.9982795309987157,0.8626887116855516,,0.0012915664466540688,-0.0011469798371640527,-0.09179872164746539
null1631,7.50753674,5.642072262,8.254890357,6.079258165,10.68103496,5.495169965,ENSPEMG00000008441,8440,,0.9981942752064443,0.9848355969540311,0.9266139197176706,,0.0012038171105511475,0.01010994647995267,0.04896318152012391
null1632,9.829579353,6.830402062,6.108599013,8.911970496,5.780022734,7.534094624,ENSPEMG00000005316,5315,,0.9983282504490759,0.9470907908475644,0.9577380377103591,,0.0011145001620602836,-0.03528745279790394,-0.02818210255869707
null1633,1.83006848,1.677359656,1.717368656,0.72057915,2.322867468,2.25343641,ENSPEMG00000012438,12437,,0.9984735554292556,0.9681409738345604,0.9453151967193955,,0.0010176300651054404,0.021242545979892835,-0.0364727082297889
Atp8b1,6.279439461,0.893839741,1.248600947,6.522139206,0.645431995,0.713734579,ENSPEMG00000005961,5960,,0.9984745439134672,0.945699181414272,0.9851198516693744,,0.0010169710749491911,-0.036216379840998,0.009920424326004484
Ror1,0.325865491,0.586680808,0.655281311,0.51170333,0.743142034,0.388574302,ENSPEMG00000009106,9105,,0.9986238403453302,0.955077271072607,0.8892549459889968,,0.0009174400271818317,0.029957447708828466,0.0739649186596397
