6,,,,,,,,
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID
,16.68341498,19.25062768,14.00008759,10.90923318,6.17824571,30.98374284,ENSPEMG00000014808,14807
Tnks2,18.91803427,17.39767946,20.77398662,15.32312503,33.96490374,12.97343938,ENSPEMG00000002166,2165
Suz12,5.925741289,6.186435073,6.532569255,5.611157891,10.27277407,4.232456171,ENSPEMG00000019235,19234
Gtf3a,50.71055874,50.73926853,57.47230765,49.03193402,43.79817794,64.46346203,ENSPEMG00000003201,3200
Rab4a,12.19334531,10.76030931,10.55524908,11.31724206,9.533644366,12.32007197,ENSPEMG00000020117,20116
Ndrg3,34.93581259,32.71855069,32.11739381,34.04736483,41.58493526,27.27220493,ENSPEMG00000019331,19330
Map3k1,1.903625268,2.000326922,1.94463116,1.998777922,2.882581141,1.327725843,ENSPEMG00000023508,23507
,2.734998047,6.465038062,8.169455427,4.224008452,10.04149626,4.840528164,ENSPEMG00000016752,16751
,1.866035143,1.883393718,1.49133881,1.31203718,1.405494909,2.461846714,ENSPEMG00000005571,5570
Rad51ap1,3.115436517,3.86125497,3.737033475,2.30288555,3.90799589,4.664934629,ENSPEMG00000004516,4515
,1306.960042,1111.307955,1075.069776,1219.457385,798.3752342,1403.470334,ENSPEMG00000018896,18895
,3.652679632,2.652509688,3.240143904,3.170587939,4.611887664,2.264079334,ENSPEMG00000013765,13764
Hpse,12.05558625,14.74842817,14.0824698,14.72318479,13.37669557,13.11838916,ENSPEMG00000005247,5246
,0.309930952,0.319577596,0.503385043,0.152541957,0.272346124,0.693539788,ENSPEMG00000004184,4183
Racgap1,8.936028144,12.54380583,12.53998675,8.977409913,13.9766129,12.14463033,ENSPEMG00000020606,20605
Nup93,10.67725606,12.1275838,12.76438561,13.69296194,12.20157999,10.22906572,ENSPEMG00000000603,603
,0.898745672,1.46000546,1.089349832,1.399658977,1.166953234,0.971981633,ENSPEMG00000021183,21182
Atcay,0.152876439,0.107035934,0.055177675,0.075242795,0.156726919,0.099551515,ENSPEMG00000021027,21026
Spryd4,9.468553531,8.611204312,11.34402013,9.006441832,8.948265735,11.34051874,ENSPEMG00000001301,1301
,3.864503734,3.190766191,3.773472422,3.842883418,3.317895368,3.624214517,ENSPEMG00000009700,9699
Qdpr,19.465495,20.46744232,22.10968233,20.04955605,17.92801833,23.62747663,ENSPEMG00000020868,20867
Atf6b,23.02293162,24.30864638,29.25727995,23.36141745,25.14071947,28.32331738,ENSPEMG00000019061,19060
Plxna2,5.775869954,11.6222436,10.60202395,7.154837617,17.71057501,6.35780533,ENSPEMG00000019686,19685
Fgf10,0.799121558,0.602335034,0.398484467,0.703821495,1.062559706,0.212882515,ENSPEMG00000019519,19518
Dhx58,5.195706555,4.766429169,2.646273995,5.490918061,4.680387123,2.85271544,ENSPEMG00000018681,18680
,86.42461794,69.91369236,81.11570751,78.75382468,59.55569168,94.88385217,ENSPEMG00000015440,15439
,0.810553967,0.320223207,0.151320595,0.385182309,0.073682006,0.744579513,ENSPEMG00000018395,18394
,5.444453727,4.58653031,4.681480903,1.944062498,1.31331353,10.69298912,ENSPEMG00000003894,3893
,4.370634134,4.575738474,5.793205126,3.857217802,8.144751136,3.85429395,ENSPEMG00000022148,22147
Pros1,64.26480655,54.73128129,43.34819957,71.21960127,54.77326356,39.46992344,ENSPEMG00000011653,11652
Piezo1,30.90334282,46.60003638,46.04551967,30.03532668,57.78997467,41.9672417,ENSPEMG00000007779,7778
Ffar4,0.048905329,0.070038215,0.066192731,0.012035124,0.150411306,0.05211267,ENSPEMG00000000340,340
Zfp872,0.051128299,2.108786974,2.362077578,0.067104932,2.441090844,2.45166425,ENSPEMG00000021752,21751
Wdr27,0.181867328,0.197397867,0.020728849,0.244978964,0.185046133,0.010199719,ENSPEMG00000016488,16487
Ssbp2,6.437821245,11.37671611,9.063491351,8.554482417,9.264553943,9.601202184,ENSPEMG00000020873,20872
Rad54l,1.327418184,3.387271648,2.580633171,1.613525358,3.172375066,2.882526096,ENSPEMG00000011422,11421
Ift20,39.93721125,46.08519517,43.68826346,37.8977792,35.05800336,55.4436581,ENSPEMG00000005158,5157
Chrm4,0.154913422,0.088741735,0.159351718,0.22111154,0.115708222,0.074282874,ENSPEMG00000014671,14670
Slc39a6,31.76274748,27.8036866,33.14815783,31.05497836,42.78570771,23.14565151,ENSPEMG00000015707,15706
Snx20,3.133263741,3.112997897,2.517993975,2.168621964,3.74276431,3.103995486,ENSPEMG00000015231,15230
1700030J22Rik,1.649739781,2.061925041,1.522432814,2.23291661,1.449678489,1.578145358,ENSPEMG00000014171,14170
Rpl18,1489.754995,1195.815345,1465.347371,1276.654249,997.687851,1789.021503,ENSPEMG00000018716,18715
Cc2d1a,14.53998145,17.27108359,16.55443179,17.39682543,16.24874193,15.17845145,ENSPEMG00000018595,18594
Mturn,8.593707195,9.882580332,10.62241655,9.683921008,12.02118331,8.335495755,ENSPEMG00000021749,21748
Spink8,3.202619839,2.751918186,1.12702318,2.364400336,1.618189885,2.986074089,ENSPEMG00000008236,8235
,0.02856766,0.021819876,0.051554611,0.014060444,0.092045454,0.015220601,ENSPEMG00000014532,14531
Nipal3,2.678494651,2.318601177,2.526436777,1.886637666,4.320306564,1.9027716,ENSPEMG00000018226,18225
Bmper,6.082122711,5.707596649,6.009578002,4.820549819,7.172114491,6.165329209,ENSPEMG00000003868,3867
Sparcl1,2.424571608,1.146092986,2.707915424,2.845625345,0.908835035,2.330643373,ENSPEMG00000004426,4425
Emc7,72.40440739,70.79555016,69.85529052,64.85509019,63.01227165,83.42492307,ENSPEMG00000019388,19387
,188.8806999,164.4690934,195.9706634,181.63565,163.0026141,200.317433,ENSPEMG00000021232,21231
,0.160286308,0.871218328,0.415728016,0.135763821,1.287291106,0.3257084,ENSPEMG00000006428,6427
Il17ra,7.967115729,5.677375056,5.652973488,6.399389631,8.67395765,4.969361371,ENSPEMG00000019371,19370
Apaf1,2.107378734,1.077862692,1.589144068,1.481729464,2.513184695,1.072668405,ENSPEMG00000013242,13241
Tcf12,15.75688961,15.17057444,16.09402612,14.57207563,20.21430744,13.75344729,ENSPEMG00000016404,16403
Arsb,21.13900205,24.86577401,26.05732558,22.97110723,27.66027748,22.93013168,ENSPEMG00000020554,20553
Trpc1,1.102100389,1.018507666,1.054888752,0.809153112,1.17712209,1.219797016,ENSPEMG00000021151,21150
,15.04962197,11.65518291,13.32320616,14.75067907,16.85708075,9.773388231,ENSPEMG00000023650,23649
Prmt5,43.83886151,40.3603201,43.09888356,45.67134798,41.70444704,40.16802877,ENSPEMG00000017614,17613
Phf8,3.573407627,3.314608538,3.973927889,3.566866792,4.883149083,2.861543936,ENSPEMG00000018201,18200
Stat1,23.44259581,17.28587641,20.24628352,24.47243772,18.34154318,18.127864,ENSPEMG00000007933,7932
Tln2,2.548284034,2.643621675,3.043172896,2.839192317,3.191624958,2.392538685,ENSPEMG00000021042,21041
,12.62011188,11.016224,11.01828559,13.96421178,13.93320176,7.90918649,ENSPEMG00000000443,443
AW549877,2.969702033,2.801953062,2.685940558,1.272477272,6.38577384,1.935906734,ENSPEMG00000010011,10010
Glrx2,34.47608569,30.01800392,36.26723892,30.4300049,24.72425701,43.61225038,ENSPEMG00000018784,18783
Adtrp,0.136140888,0.097484925,0.073705972,0.251272065,0.044861738,0.018133671,ENSPEMG00000000263,263
Cir1,46.77853774,46.76019535,36.75515625,52.48326826,31.35652783,44.89881847,ENSPEMG00000022223,22222
Trp53inp1,14.36249241,11.70617009,13.6038007,14.19333429,14.86274073,11.26926941,ENSPEMG00000008469,8468
Phactr1,1.894883405,0.23442266,0.467184823,1.891520268,0.324419711,0.355485011,ENSPEMG00000007922,7921
Papss1,49.68169212,52.12226618,55.46385103,44.48434684,57.20177822,57.13640797,ENSPEMG00000008733,8732
Tspo,96.26086335,82.66751123,104.305851,92.85436733,66.94207262,117.5744396,ENSPEMG00000020791,20790
Dpp3,34.2920072,32.58763095,35.06664578,32.15795799,31.42393478,37.75808467,ENSPEMG00000017868,17867
Arhgap18,0.122816846,0.199340012,0.299215823,0.211568179,0.188865328,0.229025123,ENSPEMG00000022815,22814
Igbp1,16.94667335,12.87346128,16.8447185,17.42341546,12.5224629,16.16662185,ENSPEMG00000007101,7100
Ggt5,0.383480727,0.152818016,0.126374033,0.459545054,0.117209265,0.088832697,ENSPEMG00000001229,1229
,0.678655495,12.05174498,11.57374811,0.364386513,11.33076464,14.31535046,ENSPEMG00000010769,10768
,0.570668166,0.783096182,0.848322043,0.799770315,1.076589711,0.470671697,ENSPEMG00000000674,674
,0.87843287,0.467264476,0.305729365,0.494111417,0.248112877,0.835752515,ENSPEMG00000005035,5034
Supt16,31.4452909,29.27934126,31.49898046,33.34148651,32.66409124,27.22658285,ENSPEMG00000000240,240
Ubxn8,11.39118884,9.027875488,12.15463627,10.15161238,9.9369108,12.25610019,ENSPEMG00000020593,20592
Gnl3l,9.023486318,10.23071907,10.88749287,9.436233061,16.15144195,6.750674808,ENSPEMG00000012235,12234
Mettl5,9.016606625,10.61252552,12.35057355,7.978335491,8.053065382,15.48820846,ENSPEMG00000021138,21137
Trim46,2.514249503,1.941594325,1.92523552,2.75523856,1.971326557,1.694815476,ENSPEMG00000014035,14034
Barx1,0.321502348,0.020463528,0.193399676,0.17581908,0.06278095,0.266456805,ENSPEMG00000017288,17287
,9.525956453,12.12648538,10.15088318,9.525820106,15.14708776,8.781155766,ENSPEMG00000008198,8197
Slc38a6,9.67524233,14.47103,12.21726254,9.469037378,16.19534052,12.2211878,ENSPEMG00000022276,22275
Wdr26,25.50169583,23.76102457,25.74271789,21.95742308,37.26184584,19.7857365,ENSPEMG00000010249,10248
Cacna1g,5.983375035,2.047036416,3.145242709,6.168888049,2.315115802,2.579383733,ENSPEMG00000021107,21106
Pld6,0.028189319,0.064592701,0.076307757,0.124868086,0.037156268,0.015019024,ENSPEMG00000002262,2261
Nrm,2.400449444,2.333487724,1.81155097,2.3629086,1.899328857,2.247831527,ENSPEMG00000008957,8956
Pex11g,9.005666118,8.528779512,6.979215624,6.219676095,9.365447081,9.248029322,ENSPEMG00000016020,16019
Spata17,0.948624104,1.274939312,1.185185039,0.951745958,1.00992148,1.438499344,ENSPEMG00000012857,12856
Zmat5,23.9058116,18.68695913,21.62503975,18.36836507,16.10920868,28.35577572,ENSPEMG00000007232,7231
,0.00253645,0.017435979,0.027464413,0.017477473,0.035661734,0.002702797,ENSPEMG00000010217,10216
,81.71633095,53.88085587,56.9070737,68.85523781,52.08380963,68.77381595,ENSPEMG00000019972,19971
,0.958237448,0.93433827,0.949265801,0.822836403,0.842033533,1.151431979,ENSPEMG00000016049,16048
,6.101486044,5.598404007,7.89363103,6.721072019,5.1294661,7.500807019,ENSPEMG00000022273,22272
,13.87191908,13.23017429,13.9305019,13.74504728,9.79356661,16.67326267,ENSPEMG00000011891,11890
Asb2,0.242064268,0.215702452,0.116490971,0.28240427,0.220587654,0.095533141,ENSPEMG00000010785,10784
,530.6385227,455.0816527,494.3027342,443.5685086,391.1422925,619.2833272,ENSPEMG00000000262,262
Wrb,8.679192288,7.97022743,9.840834805,7.859606299,8.931244373,9.735154344,ENSPEMG00000020180,20179
Nav2,1.462116626,1.16219502,1.145845156,1.260499861,2.057893904,0.723955722,ENSPEMG00000014632,14631
,27.20809775,33.12043127,36.08929231,21.69389618,42.9757363,35.22585909,ENSPEMG00000021793,21792
Thbs3,11.47526873,25.32626591,27.11828086,13.51373641,27.67459679,25.52534234,ENSPEMG00000015368,15367
Zfp281,5.059328556,4.367601337,4.846089936,5.067271789,5.238572989,4.156450193,ENSPEMG00000004890,4889
Spry3,0.483660955,0.179717106,0.594473765,0.205879757,0.96488341,0.250725754,ENSPEMG00000000399,399
Cfap97,12.69416051,12.45462239,17.64868567,12.83003525,19.40964805,12.32249992,ENSPEMG00000012341,12340
,30.75865887,30.08634912,29.35592946,26.60760673,31.19507066,32.64634392,ENSPEMG00000007785,7784
,0.517346282,0.59272084,1.440455662,0.218252339,0.649440757,1.653825649,ENSPEMG00000007132,7131
Morc2a,10.27451353,10.11769069,11.15586939,11.48681976,11.38365613,9.125059565,ENSPEMG00000013988,13987
Vegfd,1.846795802,0.071724202,0.350228436,1.735748011,0.155865782,0.311308358,ENSPEMG00000012888,12887
Pstk,8.44951301,7.359083852,7.24025166,6.462417227,6.214086565,9.975271754,ENSPEMG00000020718,20717
,122.6919537,96.74468775,100.6484907,120.9436436,86.57240397,108.6454954,ENSPEMG00000016976,16975
Slc25a47,0.217263155,0.165944815,0.125466825,0.156834595,0.165460534,0.185209477,ENSPEMG00000013819,13818
Zbed4,0.716072949,0.835454136,1.074117556,0.769541579,1.33929116,0.67903106,ENSPEMG00000024147,24146
Cc2d2a,2.736193664,2.834754831,2.684175663,3.135396275,3.123638787,2.182992349,ENSPEMG00000009644,9643
,96.02813234,87.89097983,80.2354709,101.5695403,77.6894515,83.85087075,ENSPEMG00000011982,11981
Ndufv2,579.17837,486.4440524,498.9155639,503.0061408,396.7017163,633.6520077,ENSPEMG00000014352,14351
Zc3hav1l,1.281575333,0.989738875,1.439071939,0.943813325,2.085482874,0.940763493,ENSPEMG00000017777,17776
P3h3,39.97952135,54.53604175,52.63186042,45.73749291,54.74694108,49.4191056,ENSPEMG00000011450,11449
Adssl1,1.263324528,0.979542766,0.400702295,1.143076997,0.706442032,0.788669169,ENSPEMG00000000885,885
4430402I18Rik,0.366984555,0.610656798,0.775811917,0.610676494,0.537468212,0.623821638,ENSPEMG00000023122,23121
BC003331,8.722100344,8.626243445,9.748586263,8.83997479,8.899499602,9.358886084,ENSPEMG00000003414,3413
Tgfa,0.108427255,0.144928607,0.430481003,0.213463102,0.349354338,0.1733073,ENSPEMG00000018354,18353
Uaca,15.69348421,8.183481959,9.919905662,17.34848893,9.055609484,7.445795131,ENSPEMG00000012249,12248
Hint2,24.34387687,16.93068675,20.83234846,20.16840806,12.13871126,27.65202337,ENSPEMG00000014390,14389
Lsm10,23.95789122,22.91080633,20.02167597,20.59345354,18.59713641,26.79780113,ENSPEMG00000022884,22883
Cep170,7.078020249,7.613940284,9.465701958,7.442371442,13.93243684,4.810305056,ENSPEMG00000020234,20233
Lrr1,0.062659953,0.466629605,0.067847549,0.215880031,0.34413301,0.116846377,ENSPEMG00000013165,13164
SNORA36,1.064255208,0.203218574,0.38412151,0.349203742,0.779328908,0.567025937,ENSPEMG00000006528,6527
Acad9,20.00442392,18.97591346,27.33192955,23.77810367,20.39486304,22.16443735,ENSPEMG00000010549,10548
,0.168006287,0.529330711,0.454788673,0.248068232,0.332172977,0.581829893,ENSPEMG00000001076,1076
,13.38901713,17.04413844,15.50425933,14.39996075,7.789099139,22.25932464,ENSPEMG00000013182,13181
Mpst,13.55316993,10.35186238,16.74831333,12.91138234,9.297456309,17.4485403,ENSPEMG00000007808,7807
Pdrg1,154.9630571,194.2075648,186.4878702,154.8647619,161.7544669,217.0449281,ENSPEMG00000021975,21974
Camkk2,1.477364373,1.532496777,2.107679714,1.660607405,2.219231843,1.425337925,ENSPEMG00000007824,7823
Serac1,3.304614102,2.730565723,4.329985811,3.745801574,4.434999715,2.560974121,ENSPEMG00000010226,10225
Syce2,4.710950473,6.296862258,7.47247131,6.223711851,5.19273276,7.001449292,ENSPEMG00000016357,16356
Arhgap42,9.605574653,12.84795668,11.43990894,10.99375871,14.04645373,9.95310688,ENSPEMG00000021176,21175
,46.34097885,46.29617051,47.27669788,44.67441232,54.84621507,43.0249556,ENSPEMG00000023792,23791
,9.954372484,7.723416286,7.913322911,4.465228175,2.823470306,16.7835546,ENSPEMG00000022843,22842
Psma5,64.3994536,60.62552511,60.53969248,59.25055362,50.00248791,73.40011444,ENSPEMG00000013147,13146
Ccdc28a,4.858662246,4.1703743,4.489766174,4.51783839,4.950904854,4.182318967,ENSPEMG00000013796,13795
Vps13d,1.661804667,1.833180478,2.162318163,1.762582577,3.137587365,1.186166261,ENSPEMG00000019865,19864
,1459.566703,1222.382591,1480.09058,1360.398407,879.8247489,1799.459546,ENSPEMG00000013188,13187
Oasl1,0.330388845,0.182736069,0.098687344,0.269149129,0.120133705,0.206378017,ENSPEMG00000016063,16062
,6.405239679,4.738541029,4.518000617,4.359503857,7.107974453,4.699714974,ENSPEMG00000000997,997
U5,0.795133201,1.594214673,0.860962005,0.782698042,1.921448859,0.847280136,ENSPEMG00000007159,7158
Capn11,0.061196557,0.028045026,0.0132526,0.036143699,0.043020279,0.026083996,ENSPEMG00000016267,16266
Anxa2,1669.584961,2034.714223,2195.641604,1619.185084,1837.626031,2429.363357,ENSPEMG00000020921,20920
,1.520576097,1.256969642,0.521032933,1.705210259,1.167041787,0.533263124,ENSPEMG00000012047,12046
Grb10,49.96728543,66.45032495,85.49108365,39.77560818,130.8552651,51.39836108,ENSPEMG00000014827,14826
Nnat,0.616547135,0.183657428,0.720998128,0.643319193,0.260054138,0.565004454,ENSPEMG00000019799,19798
Prr5,3.175771529,2.37291149,2.212723908,3.642592325,2.705717969,1.574317521,ENSPEMG00000021855,21854
,6.947221498,8.298091761,5.121620133,6.256567042,2.467874875,10.71048992,ENSPEMG00000002861,2860
Pcbd2,19.10378281,16.07333962,16.96847447,15.94019022,12.26245033,22.58316892,ENSPEMG00000011130,11129
,0.192487438,0.369715107,0.735612025,0.37895422,0.47261046,0.482614759,ENSPEMG00000000475,475
Reep2,0.474366973,0.145811621,0.263083724,0.478337288,0.264338355,0.14794455,ENSPEMG00000008127,8126
Kctd3,7.64746798,8.554110671,10.8166203,6.2286425,14.54309961,7.942181473,ENSPEMG00000010370,10369
,0.118068934,0.229960598,0.127843821,0.023244489,0.134876176,0.314530516,ENSPEMG00000024208,24207
,22.41344938,19.9650614,16.83586008,12.76415204,6.805742525,36.26272743,ENSPEMG00000013576,13575
Ppp3ca,40.7873883,47.97827017,54.17683136,42.07726697,70.67308868,37.87656013,ENSPEMG00000021182,21181
Cenpv,11.97702648,7.356131505,8.155511578,11.42508628,5.696299649,9.604776691,ENSPEMG00000018813,18812
Ifi35,48.54717899,28.50597323,29.04984335,38.40765406,24.75307167,40.12614063,ENSPEMG00000015956,15955
Ckap2l,1.694652608,3.418463194,2.909262002,2.160040106,4.651986566,1.921548323,ENSPEMG00000010844,10843
Exoc6b,8.539266511,10.02227565,10.7958195,7.202237471,14.60769236,9.028600409,ENSPEMG00000009769,9768
Ctxn1,6.571178531,3.467702087,4.07507146,6.429208788,3.674555991,3.861782863,ENSPEMG00000023909,23908
,0.056935464,0.260922613,0.215771959,0.028022522,0.100061983,0.394351372,ENSPEMG00000023453,23452
Dpp7,106.6300496,104.1680363,107.5158397,113.3257551,95.12254181,107.8752128,ENSPEMG00000014332,14331
Ttf2,1.780054186,1.867495145,2.185891113,1.584379,3.032490717,1.555226419,ENSPEMG00000010451,10450
Ninj1,136.0832316,94.36076875,66.21920813,129.1881965,81.29954053,84.31584201,ENSPEMG00000011812,11811
Zfp341,2.629519447,2.296337472,1.772043808,2.923258597,1.947079321,1.832057486,ENSPEMG00000022506,22505
8-Sep,30.1679354,43.40035361,43.19982096,31.40469213,50.42474591,38.94821315,ENSPEMG00000009781,9780
Chst15,0.25152996,0.784108195,0.582710966,0.299418734,0.848128111,0.585917212,ENSPEMG00000018146,18145
Veph1,0.065064511,0.111816089,0.190218186,0.140903316,0.085761364,0.138663228,ENSPEMG00000020957,20956
Tmem130,0.014992759,0.051531368,0.178574044,0.073791428,0.197619164,0.015976023,ENSPEMG00000017312,17311
,0.845227504,0.92298012,1.272705003,0.897009612,0.881989646,1.238407163,ENSPEMG00000010462,10461
Cables1,2.809201565,3.141856412,2.444282995,2.806418034,3.012199478,2.672711088,ENSPEMG00000004796,4795
Zfp185,0.534424906,0.846397741,0.680787952,0.572484662,1.367411458,0.35173388,ENSPEMG00000001172,1172
Cobll1,0.258309666,0.548579101,0.613964709,0.297681878,0.974374066,0.315530826,ENSPEMG00000017841,17840
,1.043816837,1.739484088,0.821988416,0.373633633,0.41692493,2.629009145,ENSPEMG00000012704,12703
Ezr,34.41200326,41.75061034,32.34882625,37.1748326,43.03812779,31.08334842,ENSPEMG00000008621,8620
Pask,0.341323831,0.597752244,0.512134938,0.359984826,0.72840638,0.446842178,ENSPEMG00000022938,22937
Akap6,0.308699799,0.197130713,0.197266396,0.281455227,0.40244945,0.075495607,ENSPEMG00000012708,12707
Slc36a4,3.060037449,4.17311429,4.563909465,2.876147258,6.540224277,3.208130479,ENSPEMG00000023886,23885
,0.658824653,0.251603948,0.475579012,0.324260617,0.96488341,0.234010704,ENSPEMG00000010476,10475
Lcn2,0.471658558,0.060041851,0.652570065,0.593249539,0.115128134,0.418825976,ENSPEMG00000007881,7880
Adam32,0.195967673,0.18175356,0.131356809,0.22964633,0.098401708,0.16904456,ENSPEMG00000018779,18778
Cdh23,0.041580799,0.060871923,0.060031011,0.070491439,0.071046815,0.029538518,ENSPEMG00000001083,1083
Snx2,62.40056888,54.60238415,57.00287705,58.58042919,51.65706031,62.01341155,ENSPEMG00000019987,19986
,3.522881823,1.748277436,2.03986096,2.466394076,2.731471418,2.168040347,ENSPEMG00000019329,19328
Ifnar1,12.86426381,14.72171194,17.70941885,11.11809623,25.43130682,11.89479982,ENSPEMG00000022113,22112
Grpel1,80.40577434,71.802132,73.34320081,74.71505061,59.52124535,87.1933634,ENSPEMG00000012009,12008
Nfyc,10.49301224,10.55931553,11.47584958,10.12141064,9.693917529,12.41659132,ENSPEMG00000008178,8177
Angptl7,0.131016266,0.161651138,0.120037972,0.208331778,0.203688237,0.032217383,ENSPEMG00000016277,16276
Plekhg1,0.093626473,0.321802034,0.323443383,0.201879193,0.403527227,0.194782692,ENSPEMG00000003381,3380
